DC_POWER,AC_POWER,HOUR,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
0.0,0.0,4.0,21.374348866666665,18.972381733333336,0.0
0.0,0.0,4.0,21.55023393333333,19.259316,0.0
0.0,0.0,5.0,21.640612933333333,19.093664466666667,0.0
0.0,0.0,5.0,21.899794533333328,19.312314866666664,0.0
0.0,0.0,5.0,22.3387368,19.757601,0.0
0.0,0.0,5.0,22.401477000000003,19.994679733333328,0.0008254361254
125.26217532727273,12.087337662545453,6.0,22.495716785714286,20.229721071428568,0.0105634890714285
392.6038961136364,37.95608766272727,6.0,22.62713006666667,20.668404133333333,0.0287589122
751.0308441545454,72.82370129863637,6.0,22.841064466666666,21.282033466666665,0.0506818596
1212.0137986818181,117.92077922727272,6.0,23.171523066666666,22.294864933333333,0.084808915
1825.080357181818,178.7857954590909,7.0,23.54695426666667,23.866823333333336,0.1582885586666666
2558.066558409091,250.89780843636365,7.0,23.946079466666667,26.170033866666667,0.21528912
3334.3076298181822,327.66144479999997,7.0,24.416178333333328,29.170227,0.2717468766666666
4187.4699675,411.2866071454546,7.0,24.91252433333333,32.155680466666674,0.330588588
5066.689935136364,496.7504870045455,8.0,25.354199066666663,35.498592200000004,0.3957623673333333
5900.523538909091,578.1975649363636,8.0,26.096950071428576,39.086399571428565,0.4513733507142856
6720.329545500001,658.2469967636364,8.0,26.6344054,41.77922546666666,0.5080059100000001
7486.838474,733.0197240272727,8.0,26.999525933333327,43.4644392,0.5608459200000001
8209.039772681817,803.430194809091,9.0,27.205737133333333,45.212386133333325,0.6152906573333333
8844.0454545,865.2843344181819,9.0,27.668807,48.98255793333334,0.666398724
9493.81412340909,928.535551959091,9.0,27.95082393333333,51.054569666666666,0.7201458673333331
9802.453733909091,958.49699675,9.0,28.3790078,53.2701114,0.7660080266666666
10658.201298636362,1041.639610418182,10.0,28.9688944,54.075234266666655,0.8155462639999999
9828.50487,959.8534090727272,10.0,29.61952421428572,55.34798971428572,0.719329505
11773.074675863636,1148.6567370772727,10.0,29.580118799999997,57.320168,0.9841090573333332
11205.875000454545,1093.5967533318183,10.0,29.96776533333333,59.424285733333335,0.8521106573333334
12184.900162272726,1188.5826299090909,11.0,30.10053313333333,56.94452306666666,0.988618098666667
7738.422889500001,756.6794642818182,11.0,30.313747133333337,55.357067933333326,0.580431214
10956.132305,1069.2625811363635,11.0,30.505511533333333,57.031303066666666,0.838770058
9781.157467227273,955.33384735,11.0,30.716996333333327,52.6329488,0.7052639533333332
10535.692370136363,1028.2960227136364,12.0,30.900615071428568,53.412794,0.6880905792857142
12661.975648636364,1234.712986909091,12.0,31.35813793333333,59.133262,1.0541559813333337
7823.551947863636,764.6808441545454,12.0,31.578393466666665,54.042319733333336,0.5448555493333334
12214.117694999999,1191.4231330454545,12.0,32.030253133333325,59.7176536,1.008637932
8184.294642909092,799.8362013000001,13.0,32.626951000000005,60.1761166,0.6823728553333333
8602.203733954546,840.3673701272728,13.0,32.06863799999999,50.04413893333333,0.5918467893333333
10767.794642954545,1051.0099025954546,13.0,32.80097026666667,58.15341173333333,0.818109888
12305.055194999999,1200.0326298636364,13.0,33.185274066666665,61.56432686666666,0.9566406293333332
8291.579545454546,810.3777597409091,14.0,33.488021,59.663859200000005,0.7188153760000001
3446.111201363636,338.5143668772727,14.0,32.707593357142855,48.42773878571429,0.24348246
7185.931818181818,703.0487012909091,14.0,32.27215373333334,44.45963126666666,0.445260018
4549.213474045455,446.5530032409091,14.0,32.34491993333334,43.7751686,0.302484416
4511.257305181818,442.7146915590909,15.0,32.281588,41.69365866666666,0.327377192
4246.613636409092,416.7090097454546,15.0,32.39553246666666,42.82737193333334,0.319140978
8066.490259772728,789.4199675318182,15.0,32.8598512,46.55671166666666,0.5361376973333333
7549.481331136363,739.0995941590909,15.0,33.26259353333333,48.231889,0.5286599566666667
5116.414772727273,501.5745129818182,16.0,33.40587706666668,46.34387413333334,0.37085346
6321.650974045455,619.3318181772728,16.0,33.265648642857144,44.920237928571424,0.4515764164285714
5362.9099026818185,525.6936688272727,16.0,33.16755933333334,43.82860906666667,0.3930785846666666
5954.226461045455,583.4457792227272,16.0,33.059299933333335,42.801250933333336,0.4251206693333333
4229.358766181818,414.7876623363636,17.0,33.04103613333332,42.6021344,0.3109964793333333
1011.8027597454546,98.40048701272727,17.0,32.083526600000006,36.04578060000001,0.0699064925333333
646.9318181863637,62.63173701318181,17.0,31.256394333333333,31.672898466666663,0.0440678129333333
503.2686688272727,48.68141233681818,17.0,30.519482466666663,30.251395666666667,0.0352655896
369.4569805181818,35.70073051909091,18.0,29.59416113333333,29.093566866666663,0.0265550992666666
97.57894736842105,9.426315789473684,18.0,29.093019666666667,28.168933133333333,0.0245060392
0.0,0.0,18.0,28.737601,27.428604214285716,0.0123415255071428
0.0,0.0,18.0,28.444854666666668,26.5186422,0.0006909272933333
0.0,0.0,19.0,28.23783153333333,26.154162666666664,0.0
0.0,0.0,19.0,28.0495422,25.89157706666667,0.0
0.0,0.0,19.0,27.280301933333337,25.3176128,0.0
0.0,0.0,19.0,26.344228133333328,24.456264266666665,0.0
0.0,0.0,20.0,25.804827866666667,23.43174233333333,0.0
0.0,0.0,20.0,25.6798888,22.87546186666667,0.0
0.0,0.0,20.0,26.317622866666667,23.06435553333333,0.0
0.0,0.0,20.0,26.737034357142857,23.771536714285716,0.0
0.0,0.0,21.0,26.739679,24.4989238,0.0
0.0,0.0,21.0,26.860953933333334,25.53957726666667,0.0
0.0,0.0,21.0,26.75190226666667,25.910893000000005,0.0
0.0,0.0,21.0,25.950315533333335,24.791290333333336,0.0
0.0,0.0,22.0,25.970591266666663,24.29259233333333,0.0
0.0,0.0,22.0,25.9664206,24.102557466666664,0.0
0.0,0.0,22.0,25.976723266666664,23.80661226666667,0.0
0.0,0.0,22.0,25.810259142857145,23.5601895,0.0
0.0,0.0,23.0,25.312601666666662,23.815649266666664,0.0
0.0,0.0,23.0,23.959344400000003,23.300472066666668,0.0
0.0,0.0,23.0,23.6627584,22.656899,0.0
0.0,0.0,23.0,23.458341533333336,22.1916648,0.0
0.0,0.0,0.0,23.350636733333328,21.8250304,0.0
0.0,0.0,0.0,23.3878704,21.7501342,0.0
0.0,0.0,0.0,23.41160473333333,21.652988533333332,0.0
0.0,0.0,0.0,23.439538533333334,21.8520548,0.0
0.0,0.0,1.0,23.478940714285716,22.0078015,0.0
0.0,0.0,1.0,23.5569438,22.1949502,0.0
0.0,0.0,1.0,23.6097004,22.218638066666667,0.0
0.0,0.0,1.0,23.595737733333337,22.002624466666667,0.0
0.0,0.0,2.0,23.378357000000005,21.570123533333334,0.0
0.0,0.0,2.0,23.295308333333328,21.209047466666668,0.0
0.0,0.0,2.0,23.3853394,21.54802453333333,0.0
0.0,0.0,2.0,24.11521193333333,22.05081173333333,0.0
0.0,0.0,3.0,24.209280785714284,22.253919357142856,0.0
0.0,0.0,3.0,24.113977066666667,21.963254733333336,0.0
0.0,0.0,3.0,24.007735066666665,21.68212693333333,0.0
0.0,0.0,3.0,23.8672546,21.50230326666667,0.0
0.0,0.0,4.0,23.618619666666667,21.469712333333334,0.0
0.0,0.0,4.0,23.4968382,21.601784133333336,0.0
0.0,0.0,4.0,23.55595913333333,21.48046053333333,0.0
0.0,0.0,4.0,23.599875933333333,21.486816399999995,0.0
0.0,0.0,5.0,23.591532466666663,21.53707273333333,0.0
0.0,0.0,5.0,23.456994428571427,21.577333857142857,0.0
0.0,0.0,5.0,23.406447400000005,21.700998933333334,0.0
0.0,0.0,5.0,23.3181456,21.41036373333333,0.0008405371983333
141.86282466363636,13.695292208636364,6.0,23.21604600000001,21.406390466666668,0.0117904483199999
374.725,36.214561688636365,6.0,23.13891793333333,21.6591104,0.0275747859333333
827.9764610454546,80.34439935045454,6.0,23.3408814,22.568992,0.0606357090666666
1516.6185064545455,148.1781655909091,6.0,24.041567200000003,23.861043266666663,0.1112899762666666
1951.735930727273,191.31958874545455,7.0,24.464884533333333,24.944256533333338,0.1616571346666666
